CLUSTER_ID,user_address,block_time,date_time_part,source_chain_name,source_bridge_contract,destination_chain_name,destination_bridge_contract,currency_symbol,amount_original,total_times,asset_value_from_debank,total_usd_value,active_source_chain_count,active_destination_chain_count,active_transaction_contract_count,active_days_count,active_weeks_count,active_months_count,last_block_time,last_tx_source_chain_name,last_tx_source_bridge_contract,last_tx_destination_chain_name,last_tx_destination_bridge_contract,last_tx_currency_symbol,last_tx_amount_original
23,0xbe21fb010b843ec712128a165dd48f2b802e009d,2023-05-20 20:34:49.000 UTC,2023-05-20 20,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,BNB Chain,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,USDC.e,0.05,11,30,3135.86,3,7,7,9,8,6,2024-04-21 16:55:27.000 UTC,Base,0xaf54be5b6eec24d6bfacf1cce4eaf680a8239398,Linea,0x45f1a95a4d3f3836523f5c83673c797f4d4d263b,ETH,0.4992
23,0xdb3e191c976f73beea62d3d9c1e1bc1b40524fbb,2023-05-20 20:35:50.000 UTC,2023-05-20 20,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,BNB Chain,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,USDC.e,0.05,19,32,12121.53,4,8,8,15,11,6,2024-04-21 17:42:45.000 UTC,Base,0xaf54be5b6eec24d6bfacf1cce4eaf680a8239398,Linea,0x45f1a95a4d3f3836523f5c83673c797f4d4d263b,ETH,1.9256
23,0x3dea71a269475c0a7872ce38ad114551fb266c3f,2023-05-20 20:36:48.000 UTC,2023-05-20 20,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,BNB Chain,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,USDC.e,0.05,30,35,3100.98,4,12,8,26,18,9,2024-04-21 16:42:03.000 UTC,Base,0xaf54be5b6eec24d6bfacf1cce4eaf680a8239398,Linea,0x45f1a95a4d3f3836523f5c83673c797f4d4d263b,ETH,0.4942
23,0xa7e63619bd20d0591b93ebc24cf0c30a3e82239f,2023-05-20 20:38:00.000 UTC,2023-05-20 20,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,BNB Chain,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,USDC.e,0.05,16,33,3140.97,4,7,8,12,9,6,2024-04-21 15:37:47.000 UTC,Base,0xaf54be5b6eec24d6bfacf1cce4eaf680a8239398,Linea,0x45f1a95a4d3f3836523f5c83673c797f4d4d263b,ETH,0.4964
23,0x4ffa0ea5d475ed269eedc90eba8579c6c65a80ef,2023-05-20 20:39:23.000 UTC,2023-05-20 20,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,BNB Chain,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,USDC.e,0.05,27,34,3135.49,4,11,8,22,16,9,2024-04-21 14:59:43.000 UTC,Base,0xaf54be5b6eec24d6bfacf1cce4eaf680a8239398,Linea,0x45f1a95a4d3f3836523f5c83673c797f4d4d263b,ETH,0.4964
23,0x0ed7f728654a04a4fca25ddfca2942bb4e51e3b0,2023-05-20 20:40:30.000 UTC,2023-05-20 20,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,BNB Chain,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,USDC.e,0.05,22,34,3118.51,4,10,9,17,14,7,2024-04-21 16:35:07.000 UTC,Base,0xaf54be5b6eec24d6bfacf1cce4eaf680a8239398,Linea,0x45f1a95a4d3f3836523f5c83673c797f4d4d263b,ETH,0.4952
23,0x2c69c057276c04ba07b41af0b80d5efb90106950,2023-05-20 20:41:36.000 UTC,2023-05-20 20,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,BNB Chain,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,USDC.e,0.05,17,37,3138.74,4,9,7,14,11,7,2024-04-21 16:02:43.000 UTC,Base,0xaf54be5b6eec24d6bfacf1cce4eaf680a8239398,Linea,0x45f1a95a4d3f3836523f5c83673c797f4d4d263b,ETH,0.4952
24,0x46fe18434b8c01152c868f0770e4d81956094aa6,2023-05-23 19:11:26.000 UTC,2023-05-23 19,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,24,220,17942.45,10,16,20,20,13,9,2024-05-04 18:40:48.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
24,0x4676e4b82e7913a970bd77b8a99791615c965b11,2023-05-23 19:13:05.000 UTC,2023-05-23 19,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,22,190,11342.99,10,15,19,18,12,8,2024-05-04 18:42:45.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
24,0x22c126dbecabd4d30e4cc1ffde0045a686abb345,2023-05-23 19:14:11.000 UTC,2023-05-23 19,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,22,179,12883.37,10,14,19,18,13,8,2024-05-04 18:48:57.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269061
24,0x750037455cd420baaeaf7990eb16e9b640b574ef,2023-05-23 19:15:29.000 UTC,2023-05-23 19,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,21,175,11512.87,10,14,19,17,12,8,2024-05-04 18:50:36.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269061
24,0xff0f638be13d9a7ad98e815735f289a5dde75d09,2023-05-23 19:17:00.000 UTC,2023-05-23 19,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,24,180,13361,10,14,19,18,13,9,2024-05-04 18:54:33.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
24,0x73afbe88188adb1fead76cabf73ac66bc27349f2,2023-05-23 19:18:00.000 UTC,2023-05-23 19,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,22,180,13301.11,10,14,19,18,13,9,2024-05-04 19:10:38.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
24,0xa97625acca882b9a5515b6d5fbc97eb0944945ec,2023-05-23 19:19:30.000 UTC,2023-05-23 19,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,22,186,13373.15,10,14,19,18,13,9,2024-05-04 19:14:38.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
24,0xfc919d48e88b0c477953d2c30018529f70b51721,2023-05-23 19:20:51.000 UTC,2023-05-23 19,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,21,432,11571.03,10,14,19,17,12,8,2024-05-04 19:16:29.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269061
24,0x872a8278b5c11c28a3de0c4a6cfc78b322f88cf1,2023-05-23 19:23:45.000 UTC,2023-05-23 19,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,22,178,11320.84,10,15,19,18,12,8,2024-05-04 19:24:29.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
24,0xc9c07c0a9460faa47afdc05c9bea7e0c41ff0e97,2023-05-23 19:25:42.000 UTC,2023-05-23 19,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,23,169,14613.38,10,15,19,19,13,8,2024-05-04 19:38:39.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
24,0xad8fbcc2eec1a2ebf0e439ea7c4493b94d762919,2023-05-23 19:26:47.000 UTC,2023-05-23 19,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,22,169,20004.67,10,14,19,18,13,8,2024-05-04 19:40:27.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
24,0xfdd899755162e3fc2ac6c1035a4b4232ed9e1b8c,2023-05-23 19:30:36.000 UTC,2023-05-23 19,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,21,177,18431.49,10,14,19,17,12,7,2024-05-04 19:45:00.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
24,0xecacf707e322dd43dcceb631a36a3bea7b089245,2023-05-23 19:34:21.000 UTC,2023-05-23 19,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,21,179,18502.02,10,14,19,17,12,7,2024-05-04 20:47:05.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
24,0x7cbd64b564d81f21043639be217db83c3791a10f,2023-05-23 19:36:18.000 UTC,2023-05-23 19,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,22,206,16908.65,10,14,18,17,12,8,2024-05-04 20:50:56.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
24,0x2816865f5b12c9cac6da96a51ec7b93f7e60fbf2,2023-05-23 19:39:21.000 UTC,2023-05-23 19,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,22,183,18968.25,10,14,19,18,13,9,2024-05-04 20:56:23.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
24,0x902122cef5a1e4275e74f0c755ca2e98b251eefe,2023-05-23 19:40:21.000 UTC,2023-05-23 19,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,23,184,20285.05,10,14,19,19,14,9,2024-05-04 20:59:02.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
24,0xa0ac751de73b8bb575001b00bad90b9f383b1c32,2023-05-23 19:42:57.000 UTC,2023-05-23 19,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,21,179,17466.92,10,14,19,17,12,8,2024-05-04 21:04:23.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269049
24,0x5fadd4c89e775bef1b725662e0dcfe399d2931bf,2023-05-23 19:45:51.000 UTC,2023-05-23 19,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,21,180,18476.13,10,14,19,17,12,7,2024-05-04 21:08:23.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
24,0xf76a6bee94409f5e69e3da9b8e906ab2686a3499,2023-05-23 19:47:09.000 UTC,2023-05-23 19,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,22,9924,19967.61,10,14,19,18,13,8,2024-05-04 21:10:38.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
24,0x97a87fd49c666bf8d2bf303d2783b38312a27da1,2023-05-23 19:48:45.000 UTC,2023-05-23 19,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,22,177,18835.33,10,14,19,18,13,9,2024-05-04 21:14:26.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
24,0xe0b0ccaaebdd126a9646e7b9e50dafb9c0bb4ffe,2023-05-23 19:51:03.000 UTC,2023-05-23 19,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,21,178,17452.61,10,14,19,17,12,8,2024-05-04 21:17:59.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
24,0xe039800d6e21f2ee8994b87086904195dc1c9466,2023-05-23 19:52:09.000 UTC,2023-05-23 19,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,22,177,20034.94,10,14,19,18,13,8,2024-05-04 21:20:20.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
24,0xb4fcbb47e044de38d19ae61ad793343747318023,2023-05-23 19:53:39.000 UTC,2023-05-23 19,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,22,178,18988.62,10,14,19,18,13,9,2024-05-04 21:26:29.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
24,0x3932a7990bc47fb719423ffc0726ed2b4011e21d,2023-05-23 19:55:15.000 UTC,2023-05-23 19,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,21,177,17431,10,14,19,17,12,8,2024-05-04 21:32:47.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
24,0x1db8296ec21e431e9bc1faa08277d7ecab2bb2ff,2023-05-23 19:56:03.000 UTC,2023-05-23 19,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,21,177,19010.18,10,14,19,17,12,8,2024-05-04 21:34:32.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
24,0xaefd8d3ee195bbff22efe51a48615b2a7978cbd6,2023-05-23 19:57:30.000 UTC,2023-05-23 19,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,24,175,18680.93,10,14,19,18,13,9,2024-05-04 21:53:52.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
25,0xc60bc21839c27961e7482e48037cf688ccea1b78,2023-05-23 20:05:00.000 UTC,2023-05-23 20,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,22,183,19037.1,10,14,19,18,13,9,2024-05-05 05:52:00.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
25,0x556fdd61e2afe55773597087c32f211f1ed68489,2023-05-23 20:06:21.000 UTC,2023-05-23 20,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,21,179,17342,10,14,19,17,12,8,2024-05-05 05:55:45.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
25,0xce00bd2346c890e942110a8552dc937da6f36fe3,2023-05-23 20:07:09.000 UTC,2023-05-23 20,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,21,175,18454.29,10,14,19,17,12,7,2024-05-05 05:57:27.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269061
25,0xeccaed9642213ae6fdee9b29134a8d24d3bda7c2,2023-05-23 20:10:27.000 UTC,2023-05-23 20,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,22,179,19245.77,10,14,19,18,13,9,2024-05-05 06:00:57.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
25,0x7f31107222bf8a1e76555843483a187758daa945,2023-05-23 20:12:09.000 UTC,2023-05-23 20,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,23,166,18566.4,10,15,19,19,13,9,2024-05-05 06:06:12.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
25,0x05f30013ac5b36af6b3e73edfa2e6537d971d720,2023-05-23 20:13:00.000 UTC,2023-05-23 20,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,22,166,16922.06,10,15,19,18,12,8,2024-05-05 06:07:51.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269061
25,0x4aaa12e9238f1df971325893ae87b914e6448c10,2023-05-23 20:14:36.000 UTC,2023-05-23 20,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,22,173,18045.56,10,15,19,18,12,8,2024-05-05 06:10:15.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
25,0x7ff04c21bb027fe081a4cb0c3686659ec6bbb76a,2023-05-23 20:16:33.000 UTC,2023-05-23 20,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,20,184,17435.19,10,14,18,16,11,7,2024-05-05 06:15:46.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
25,0x6d46fcfab1b2d2f32d1e71b4851e78204ea04586,2023-05-23 20:17:21.000 UTC,2023-05-23 20,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,22,174,17836.93,10,15,19,18,12,8,2024-05-05 06:20:45.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
25,0x9695db52225f2b868f952f9bf8041fcf3cb63725,2023-05-23 20:19:33.000 UTC,2023-05-23 20,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,22,168,16916.97,10,15,19,18,12,8,2024-05-05 06:24:39.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
25,0xd260e276d0a1433f091261b915d6150ed096ed8d,2023-05-23 20:21:18.000 UTC,2023-05-23 20,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,22,171,18926.48,10,14,19,18,13,9,2024-05-05 06:26:33.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
25,0x336014f5d55ab412a1694dc9f156db93d2503081,2023-05-23 20:22:18.000 UTC,2023-05-23 20,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,22,170,18956.16,10,14,19,18,13,9,2024-05-05 06:28:51.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
25,0xa2090fcf2f2937b86ac8dbc5153c43b5dd3b3834,2023-05-23 20:24:24.000 UTC,2023-05-23 20,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,21,170,17704.56,10,14,19,17,12,8,2024-05-05 10:25:14.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
25,0xf9c40952a870554670cf60caa53c77f8327e6c8a,2023-05-23 20:25:21.000 UTC,2023-05-23 20,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,21,178,16767.01,10,15,18,17,11,7,2024-05-05 10:27:50.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
25,0x65c0f00dec136b3133322d5ffadd1174af4efbda,2023-05-23 20:26:18.000 UTC,2023-05-23 20,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,22,241,18413.37,10,15,19,18,12,7,2024-05-05 10:50:44.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
25,0xd2c741ec1105517aeadd24ff77cf9855aae4206d,2023-05-23 20:27:09.000 UTC,2023-05-23 20,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,21,174,19059.3,10,14,19,17,12,8,2024-05-05 10:52:26.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
25,0xd6f24d951fe6cc37620a660a07511c2d375c5654,2023-05-23 20:28:15.000 UTC,2023-05-23 20,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,22,182,19196.31,10,14,19,18,13,9,2024-05-05 10:54:50.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
25,0xc132ae7f16ecb9b9baa39730391a47e887cc0668,2023-05-23 20:29:15.000 UTC,2023-05-23 20,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,23,172,18978.2,10,14,19,18,13,9,2024-05-05 10:57:08.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
25,0xa242bcc793b41fb438876383db3c780ba19b5214,2023-05-23 20:30:00.000 UTC,2023-05-23 20,BNB Chain,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Arbitrum,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,1,21,167,17426.63,10,14,19,17,12,8,2024-05-05 10:59:05.000 UTC,BNB Chain,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,Polygon,0x7969414aa6958a44e276e9c3c5f28c5bc42e0271,BNB,0.000269073
